,Variance
1818,4141.6875
1819,14364.1875
1820,3228.25
1821,5055.6875
1822,905.6875
1823,13488.1875
1824,6254.1875
1825,939.6875
1826,1431.5
1827,2488.5
1828,71.1875
1829,1259.25
1830,6717.5
1831,15504.6875
1832,16328.25
1833,22705.5
1834,7953.5
1835,1715.6875
1836,729.6875
1837,1234.25
1838,331.5
1839,2463.5
1840,465.1875
1841,1741.5
1842,4470.25
1843,966.6875
1844,11124.0
1845,3146.25
1846,2473.6875
1847,4197.6875
1848,5420.25
1849,2084.6875
1850,1112.25
1851,475.25
1852,44.75
1853,568.6875
1854,3700.6875
1855,3007.25
1856,17403.1875
1857,24998.5
1858,37046.5
1859,394.6875
1860,26206.6875
1861,456.5
1862,20.0
1863,209.1875
1864,263.1875
1865,438.6875
1866,2489.25
1867,7594.0
1868,15324.5
1869,4859.5
1870,4806.6875
1871,3657.25
1872,1549.1875
1873,516.1875
1874,439.6875
1875,142.5
1876,546.6875
1877,5900.5
1878,39606.6875
1879,69533.0
1880,3895.1875
1881,2728.1875
1882,1368.6875
1883,2388.5
1884,7913.1875
1885,8230.1875
1886,20077.25
1887,9774.5
1888,7313.25
1889,813.6875
1890,29938.25
1891,12630.6875
1892,6203.25
1893,10326.75
1894,4410.5
1895,4022.75
1896,679.5
1897,766.75
1898,486.25
1899,4.5
1900,149.1875
1901,9480.6875
1902,44528.1875
1903,55441.1875
1904,2160.6875
1905,1176.1875
1906,5542.5
1907,1405.25
1908,808.6875
1909,7272.1875
1910,9994.25
1911,2779.25
1912,243.6875
1913,672.5
1914,21857.6875
1915,17320.6875
1916,8360.1875
1917,4055.5
1918,10399.6875
1919,73268.5
1920,2548.0
1921,247.5
1922,348.75
1923,8.75
1924,513.5
1925,6783.1875
1926,46478.6875
1927,58503.5
1928,964.6875
1929,791.25
1930,5892.0
1931,5436.5
1932,1629.0
1933,4124.1875
1934,7318.6875
1935,1520.25
1936,811.5
1937,4114.75
1938,8019.0
1939,4118.6875
1940,1071.5
1941,2819.25
1942,23415.5
1943,2404.6875
1944,1130.75
1945,136.6875
1946,946.6875
1947,5.0
1948,601.6875
1949,9302.5
1950,58880.6875
1951,48484.25
1952,533.1875
1953,2062.6875
1954,10121.1875
1955,2856.5
1956,1645.5
1957,4809.6875
1958,7958.6875
1959,1148.1875
1960,395.25
1961,828.1875
1962,10363.1875
1963,8756.5
1964,5521.5
1965,3042.0
1966,6905.0
1967,3824.6875
1968,1666.6875
1969,191.1875
1970,1184.0
1971,65.5
1972,283.6875
1973,7492.6875
1974,42929.25
1975,58465.25
1976,7236.6875
1977,1924.6875
1978,5669.0
1979,9341.5
1980,2477.1875
1981,5349.25
1982,3775.5
1983,1027.5
1984,2656.25
1985,1012.6875
1986,325.6875
1987,2536.1875
1988,2407.5
1989,3120.6875
1990,7003.5
1991,11498.1875
1992,2341.0
1993,442.25
1994,1904.6875
1995,190.6875
1996,78.1875
1997,1689.0
1998,4327.25
1999,9966.5
2000,17212.25
2001,15243.25
2002,2327.1875
2003,1365.6875
2004,4150.1875
2005,1029.6875
2006,1591.25
2007,2530.6875
2008,980.6875
2009,2014.75
2010,1561.1875
2011,5627.25
2012,2585.0
2013,23218.5
2014,60602.6875
2015,9077.5
2016,10031.1875
2017,917.1875
2018,2471.25
2019,223.1875
2020,50.75
2021,306.5
2022,2521.25
2023,6403.1875
2024,14857.1875
2025,15175.6875
2026,7395.6875
2027,6285.6875
2028,689.1875
2029,3550.25
2030,2813.0
2031,321.5
2032,1205.25
2033,1446.1875
2034,5591.25
2035,463.25
2036,12531.1875
2037,1302.1875
2038,8415.25
2039,5430.6875
2040,761.0
2041,1112.1875
2042,77.1875
2043,118.1875
2044,564.6875
2045,8491.1875
2046,35930.1875
2047,40144.0
2048,1106.0
2049,4463.6875
2050,3893.6875
2051,6806.25
2052,2693.1875
2053,2198.25
2054,15651.0
2055,12332.6875
2056,876.6875
2057,42299.0
2058,4755.5
2059,4449.1875
2060,11315.5
2061,4516.25
2062,4425.6875
2063,1985.0
2064,2017.6875
2065,192.5
2066,314.75
2067,5.6875
2068,710.25
2069,8010.5
2070,48563.6875
2071,42856.1875
2072,3030.75
2073,4261.0
2074,3386.1875
2075,2082.75
2076,554.6875
2077,2699.25
2078,7421.1875
2079,510.1875
2080,5970.1875
2081,1931.6875
2082,15453.5
2083,1933.5
2084,4480.25
2085,11413.25
2086,8956.25
2087,6855.6875
2088,809.1875
2089,592.6875
2090,515.1875
2091,127.25
2092,744.1875
2093,4398.75
2094,36049.5
2095,50478.1875
2096,4872.5
2097,4058.1875
2098,5077.25
2099,2112.75
2100,2850.1875
2101,12298.5
2102,6889.6875
2103,4470.5
2104,7628.5
2105,4541.6875
2106,11436.5
2107,8919.5
2108,12843.0
2109,6803.0
2110,7233.6875
2111,2591.6875
2112,2291.25
2113,377.0
2114,352.25
2115,157.0
2116,559.25
2117,10089.5
2118,38468.5
2119,40870.1875
2120,1753.25
2121,1328.1875
2122,4309.25
2123,3248.1875
2124,1453.6875
2125,6663.5
2126,452.6875
2127,6518.5
2128,5735.1875
2129,5310.6875
2130,1215.25
2131,1470.5
2132,4116.5
2133,14791.25
2134,6808.25
2135,5506.75
2136,4992.5
2137,1616.1875
2138,1004.1875
2139,29.6875
2140,762.5
2141,12026.6875
2142,33085.1875
2143,25416.6875
2144,4134.1875
2145,3625.25
2146,5690.25
2147,7074.75
2148,1748.75
2149,3317.1875
2150,1569.5
2151,8814.6875
2152,4967.5
2153,5808.1875
2154,2957.25
2155,604.25
2156,19468.6875
2157,1198.75
2158,4763.5
2159,7612.6875
2160,4345.6875
2161,316.6875
2162,1466.25
2163,415.6875
2164,142.25
2165,1071.6875
2166,5893.5
2167,7624.6875
2168,17386.75
2169,17383.1875
2170,4045.25
2171,2581.25
2172,2387.1875
2173,3068.1875
2174,887.1875
2175,1781.0
2176,918.75
2177,115.6875
2178,4630.0
2179,463.5
2180,10788.1875
2181,2820.6875
2182,7671.5
2183,12071.1875
2184,3225.5
2185,600.5
2186,218.25
2187,430.1875
2188,46.6875
2189,305.6875
2190,2658.6875
2191,6668.5
2192,21602.1875
2193,20639.6875
2194,5847.5
2195,14785.25
2196,697.5
2197,684.75
2198,820.25
2199,208.1875
2200,753.1875
2201,744.25
2202,3071.6875
2203,2128.5
2204,27089.1875
2205,6401.25
2206,6792.25
2207,4041.6875
2208,2378.75
2209,457.6875
2210,299.6875
2211,124.1875
2212,274.75
2213,6467.5
2214,37584.5
2215,50390.5
2216,1848.6875
2217,541.0
2218,2672.75
2219,3562.25
2220,2752.1875
2221,4113.6875
2222,27159.1875
2223,7681.1875
2224,870.25
2225,1796.1875
2226,23695.1875
2227,5864.25
2228,4513.0
2229,16215.5
2230,3652.6875
2231,5175.25
2232,2146.5
2233,36.5
2234,12.5
2235,36.5
2236,1086.0
2237,5984.75
2238,53864.75
2239,63635.0
2240,69.25
2241,528.6875
2242,4258.1875
2243,3157.1875
2244,718.75
2245,8978.1875
2246,19534.1875
2247,2531.25
2248,3340.6875
2249,2629.6875
2250,16211.0
2251,8471.6875
2252,6270.6875
2253,9286.1875
2254,13237.25
2255,9434.5
2256,1398.1875
2257,302.75
2258,319.1875
2259,0.6875
2260,872.1875
2261,6922.1875
2262,48161.1875
2263,46715.5
2264,2314.6875
2265,2003.25
2266,15103.5
2267,2906.5
2268,8767.5
2269,5443.1875
2270,6658.1875
2271,7282.1875
2272,4369.0
2273,5567.6875
2274,7116.5
2275,4950.6875
2276,8335.6875
2277,11308.6875
2278,13329.1875
2279,4344.6875
2280,1244.1875
2281,232.6875
2282,640.25
2283,73.6875
2284,543.5
2285,8753.1875
2286,59936.5
2287,53492.6875
2288,924.1875
2289,2238.25
2290,5691.1875
2291,8220.6875
2292,914.25
2293,1970.6875
2294,4197.6875
2295,2436.1875
2296,684.75
2297,307.5
2298,13525.5
2299,2895.6875
2300,15078.1875
2301,6024.5
2302,15350.0
2303,6063.5
2304,4591.5
2305,668.6875
2306,1073.25
2307,110.25
2308,327.5
2309,8609.1875
2310,50080.6875
2311,45982.6875
2312,1430.75
2313,4936.25
2314,9390.75
2315,8670.6875
2316,488.0
2317,5445.1875
2318,2837.25
2319,2222.1875
2320,1341.25
2321,6207.6875
2322,4492.1875
2323,3553.0
2324,14430.25
2325,185.0
2326,46954.25
2327,5197.5
2328,1741.25
2329,1316.5
2330,1601.1875
2331,484.5
2332,115.0
2333,876.5
2334,7033.5
2335,17515.25
2336,14985.6875
2337,14667.1875
2338,17251.25
2339,10989.6875
2340,393.1875
2341,1990.6875
2342,762.5
2343,1286.1875
2344,188.75
2345,912.5
2346,1698.1875
2347,4189.25
2348,3059.0
2349,600.25
2350,2225.0
2351,22056.6875
2352,6632.0
2353,493.25
2354,918.1875
2355,342.1875
2356,301.25
2357,477.6875
2358,5604.75
2359,4152.6875
2360,15686.1875
2361,26760.75
2362,9591.1875
2363,7465.25
2364,999.25
2365,292.25
2366,442.25
2367,1517.5
2368,1994.6875
2369,705.25
2370,4792.6875
2371,1585.25
2372,27516.25
2373,6506.5
2374,1495.6875
2375,10372.25
2376,1936.6875
2377,158.1875
2378,697.25
2379,6.6875
2380,578.25
2381,6552.1875
2382,52734.6875
2383,57352.6875
2384,7535.6875
2385,2558.0
2386,1920.5
2387,3323.5
2388,1237.25
2389,2584.6875
2390,17600.1875
2391,11552.1875
2392,1749.5
2393,1106.25
2394,6737.5
2395,973.5
2396,14966.6875
2397,8521.25
2398,6592.75
2399,4558.1875
2400,3209.6875
2401,320.25
2402,216.6875
2403,117.6875
2404,709.1875
2405,11447.1875
2406,60583.6875
2407,64360.6875
2408,5698.6875
2409,4869.6875
2410,5552.1875
2411,9249.6875
2412,211.6875
2413,3155.1875
2414,6679.25
2415,2456.6875
2416,189.0
2417,898.6875
2418,1933.5
2419,14161.1875
2420,10116.5
2421,3952.25
2422,11091.6875
2423,6354.6875
2424,1588.5
2425,674.1875
2426,279.6875
2427,35.6875
2428,457.25
2429,8540.1875
2430,49148.1875
2431,59494.75
2432,620.6875
2433,825.1875
2434,24867.1875
2435,1035.1875
2436,7005.6875
2437,1506.6875
2438,7838.1875
2439,7819.6875
2440,922.25
2441,1795.5
2442,1940.1875
2443,978.6875
2444,14263.6875
2445,13445.1875
2446,14480.6875
2447,4025.5
2448,1860.6875
2449,212.25
2450,344.75
2451,25.25
2452,565.25
2453,8802.25
2454,53318.1875
2455,60194.25
2456,1570.6875
2457,1160.6875
2458,1562.1875
2459,2882.0
2460,627.6875
2461,2552.25
2462,8167.5
2463,2559.5
2464,2751.6875
2465,276.5
2466,9471.5
2467,3285.6875
2468,17908.5
2469,10641.6875
2470,4730.5
2471,5310.6875
2472,2557.5
2473,381.5
2474,51.1875
2475,185.1875
2476,411.0
2477,7382.25
2478,40125.25
2479,64682.1875
2480,6072.6875
2481,3357.1875
2482,6991.5
2483,3842.5
2484,5814.6875
2485,211.1875
2486,4238.1875
2487,1188.6875
2488,1686.1875
2489,3973.0
2490,1884.75
2491,4236.1875
2492,12531.25
2493,4518.0
2494,6605.6875
2495,7414.25
2496,3073.1875
2497,563.6875
2498,396.25
2499,591.5
2500,205.6875
2501,442.1875
2502,6049.25
2503,10409.1875
2504,17608.1875
2505,21029.1875
2506,6224.6875
2507,6902.25
2508,3830.1875
2509,650.75
2510,1663.6875
2511,24.6875
2512,3340.75
2513,10030.5
2514,1099.25
2515,3824.5
2516,15093.5
2517,25449.6875
2518,68421.6875
2519,12026.6875
2520,4190.25
2521,344.25
2522,1440.5
2523,568.6875
2524,27.1875
2525,455.25
2526,3191.6875
2527,4133.6875
2528,14360.25
2529,13750.0
2530,16934.1875
2531,11979.5
2532,7001.5
2533,4106.25
2534,742.1875
2535,518.5
2536,528.6875
2537,4925.6875
2538,5285.25
2539,3032.5
2540,29444.75
2541,4661.5
2542,3609.5
2543,1625.6875
2544,2304.6875
2545,359.25
2546,82.25
2547,5.1875
2548,597.0
2549,6624.5
2550,37735.6875
2551,53193.6875
2552,921.1875
2553,2433.6875
2554,2122.1875
2555,3537.1875
2556,4891.5
2557,3007.25
2558,24666.6875
2559,8013.5
2560,2498.6875
2561,4915.25
2562,3088.6875
2563,2411.1875
2564,14632.25
2565,8893.25
2566,12412.1875
2567,4502.1875
2568,1500.5
2569,599.1875
2570,423.6875
2571,36.1875
2572,813.6875
2573,10190.1875
2574,50792.6875
2575,65901.6875
2576,1722.6875
2577,7831.6875
2578,6597.5
2579,10676.25
2580,1546.25
2581,1155.5
2582,17887.5
2583,5447.6875
2584,6561.0
2585,4435.5
2586,3906.25
2587,10846.6875
2588,5633.25
2589,1607.5
2590,12574.75
2591,7073.0
2592,1104.6875
2593,263.25
2594,594.0
2595,69.6875
2596,523.1875
2597,7249.1875
2598,43039.5
2599,57072.75
2600,5413.1875
2601,2357.25
2602,7890.5
2603,2263.6875
2604,8820.6875
2605,3155.1875
2606,6962.0
2607,461.1875
2608,973.1875
2609,4479.1875
2610,17850.5
2611,12333.5
2612,10249.25
2613,6584.0
2614,7798.1875
2615,6057.0
2616,2792.75
2617,242.6875
2618,313.25
2619,45.6875
2620,420.0
2621,8101.1875
2622,51031.1875
2623,66795.25
2624,1309.25
2625,3754.75
2626,9288.6875
2627,5194.0
2628,6373.6875
2629,5036.0
2630,8973.5
2631,7145.0
2632,1926.6875
2633,332.75
2634,10163.1875
2635,4340.75
2636,9803.6875
2637,9580.25
2638,14383.6875
2639,5022.5
2640,2447.1875
2641,669.6875
2642,1155.1875
2643,110.0
2644,313.5
2645,7297.1875
2646,45367.1875
2647,34859.5
2648,1211.5
2649,2837.25
2650,5399.6875
2651,5913.1875
2652,878.1875
2653,4572.5
2654,4812.1875
2655,2833.1875
2656,403.25
2657,529.25
2658,2762.1875
2659,1098.0
2660,8386.25
2661,10686.6875
2662,43832.75
2663,10905.0
2664,4630.6875
2665,325.25
2666,1390.75
2667,186.75
2668,45.6875
2669,966.25
2670,7932.5
2671,12765.6875
2672,24709.25
2673,16742.6875
2674,9275.25
2675,3377.25
2676,2235.0
2677,2340.1875
2678,1932.75
2679,773.1875
2680,2027.0
2681,1562.0
2682,9243.6875
2683,1382.1875
2684,3459.5
2685,7181.1875
2686,747.6875
2687,10594.0
2688,4742.75
2689,689.0
2690,1149.1875
2691,1999.6875
2692,193.25
2693,384.1875
2694,3145.1875
2695,3762.6875
2696,17176.1875
2697,18550.6875
2698,11992.5
2699,9208.1875
2700,1258.6875
2701,6175.5
2702,738.6875
2703,214.25
2704,830.0
2705,1568.1875
2706,6847.6875
2707,4127.25
2708,26661.6875
2709,4389.6875
2710,5567.1875
2711,6521.0
2712,852.6875
2713,217.1875
2714,495.1875
2715,100.5
2716,524.1875
2717,7351.1875
2718,51591.25
2719,43023.1875
2720,3670.6875
2721,2931.1875
2722,1352.1875
2723,7154.75
2724,2286.1875
2725,3480.75
2726,22391.25
2727,4254.25
2728,10109.5
2729,2350.6875
2730,6515.6875
2731,3966.6875
2732,8472.75
2733,9176.5
2734,4796.1875
2735,156.1875
2736,7931.1875
2737,587.5
2738,14.75
2739,33.1875
2740,699.6875
2741,9224.0
2742,57887.1875
2743,47631.1875
2744,347.0
2745,1664.1875
2746,3846.25
2747,2425.25
2748,504.5
2749,2817.1875
2750,26429.5
2751,4126.6875
2752,222.5
2753,158.25
2754,16640.75
2755,2932.25
2756,3617.0
2757,6763.6875
2758,8733.5
2759,7007.1875
2760,1903.5
2761,624.6875
2762,287.1875
2763,2.75
2764,860.6875
2765,9171.5
2766,65753.0
2767,58354.25
2768,1910.6875
2769,3320.6875
2770,6160.6875
2771,4393.6875
2772,1842.25
2773,1767.5
2774,17517.0
2775,2017.6875
2776,583.5
2777,1914.5
2778,10544.1875
2779,1759.25
2780,7630.25
2781,8028.6875
2782,12217.5
2783,3443.25
2784,2740.75
2785,153.5
2786,220.6875
2787,27.1875
2788,618.6875
2789,5611.1875
2790,64824.6875
2791,50848.6875
2792,896.6875
2793,12165.1875
2794,4390.6875
2795,2124.6875
2796,959.1875
2797,7052.75
2798,8168.75
2799,10959.5
2800,119.1875
2801,3095.25
2802,11239.6875
2803,5889.1875
2804,23916.6875
2805,1676.5
2806,9358.5
2807,6530.1875
2808,3429.5
2809,160.6875
2810,487.25
2811,32.75
2812,829.25
2813,6260.0
2814,50449.6875
2815,52620.1875
2816,1822.25
2817,83.0
2818,3404.75
2819,6023.6875
2820,5629.6875
2821,6392.25
2822,5193.5
2823,801.0
2824,3937.6875
2825,8399.6875
2826,4765.25
2827,201.1875
2828,7971.1875
2829,14190.1875
2830,60196.25
2831,3812.5
2832,5480.6875
2833,670.6875
2834,979.25
2835,509.25
2836,58.6875
2837,1280.6875
2838,8160.25
2839,12594.75
2840,20075.1875
2841,22877.1875
2842,7583.1875
2843,1236.6875
2844,1088.5
2845,104.25
2846,2214.6875
2847,3521.0
2848,164.75
2849,598.5
2850,6241.25
2851,1303.25
2852,4890.6875
2853,5927.5
2854,1686.1875
2855,7156.5
2856,390.25
2857,19741.1875
2858,1869.6875
2859,356.75
2860,49.25
2861,447.5
2862,2845.6875
2863,5748.6875
2864,20515.6875
2865,13515.6875
2866,11481.1875
2867,13465.6875
2868,2446.1875
2869,336.6875
2870,908.25
2871,411.1875
2872,1480.0
2873,4102.6875
2874,7345.6875
2875,811.5
2876,11326.1875
2877,8317.25
2878,8197.6875
2879,3586.1875
2880,2719.6875
2881,205.25
2882,83.5
2883,117.1875
2884,424.25
2885,6052.5
2886,46710.6875
2887,54326.25
2888,1065.6875
2889,1576.25
2890,5370.5
2891,4271.1875
2892,350.5
2893,1984.5
2894,17181.1875
2895,5060.75
2896,5461.5
2897,1778.1875
2898,13799.1875
2899,3284.75
2900,3396.6875
2901,16291.6875
2902,7684.6875
2903,3852.5
2904,1323.6875
2905,270.6875
2906,198.6875
2907,53.5
2908,643.5
2909,12637.6875
2910,64381.0
2911,56673.5
2912,2983.5
2913,3010.5
2914,1962.5
2915,8712.5
2916,3713.25
2917,2425.25
2918,13350.1875
2919,6877.6875
2920,733.6875
2921,743.1875
2922,5891.5
2923,4147.25
2924,12646.0
2925,4017.6875
2926,28465.1875
2927,5851.0
2928,1453.25
2929,148.1875
2930,630.1875
2931,127.6875
2932,559.5
2933,9364.1875
2934,62664.6875
2935,54004.6875
2936,890.75
2937,136.1875
2938,497.0
2939,5598.6875
2940,1951.1875
2941,53604.1875
2942,10871.1875
2943,2709.0
2944,917.1875
2945,728.0
2946,9223.5
2947,6881.1875
2948,8233.25
2949,4940.75
2950,5469.5
2951,3136.1875
2952,3074.1875
2953,274.5
2954,594.25
2955,79.25
2956,577.5
2957,11297.25
2958,62795.0
2959,46674.6875
2960,1678.25
2961,3176.1875
2962,1792.5
2963,1562.5
2964,759.5
2965,6396.5
2966,9451.25
2967,2139.5
2968,8130.5
2969,565.6875
2970,8563.5
2971,9745.6875
2972,8550.6875
2973,7264.6875
2974,7813.25
2975,3569.1875
2976,2238.6875
2977,569.1875
2978,507.25
2979,41.1875
2980,429.25
2981,5560.25
2982,47362.25
2983,27671.1875
2984,2904.75
2985,4052.0
2986,18945.6875
2987,4610.6875
2988,3201.6875
2989,3957.25
2990,820.1875
2991,4968.6875
2992,428.75
2993,4696.25
2994,1849.1875
2995,9150.75
2996,525.5
2997,11635.25
2998,7300.5
2999,4917.5
3000,4920.6875
3001,1842.25
3002,1127.5
3003,1549.1875
3004,26.25
3005,602.1875
3006,5683.25
3007,13996.1875
3008,24454.6875
3009,23683.25
3010,3312.5
3011,5151.6875
3012,9162.75
3013,12795.1875
3014,1548.6875
3015,1334.25
3016,2948.6875
3017,4099.25
3018,3294.0
3019,2007.1875
3020,2758.5
3021,94.5
3022,4920.75
3023,1472.25
3024,5115.1875
3025,310.75
3026,971.0
3027,688.25
3028,173.1875
3029,553.25
3030,2337.5
3031,2823.5
3032,12252.5
3033,21122.5
3034,1430.1875
3035,10305.25
3036,810.6875
3037,36104.25
3038,11026.25
3039,617.1875
3040,1410.1875
3041,5496.5
3042,2661.25
3043,867.5
3044,143.1875
3045,2693.1875
3046,1910.6875
3047,1370.6875
3048,1234.0
3049,423.5
3050,334.1875
3051,74.6875
3052,1022.0
3053,7893.6875
3054,43922.6875
3055,42602.0
3056,1353.6875
3057,3135.5
3058,1507.6875
3059,4830.5
3060,4228.1875
3061,5427.5
3062,104750.1875
3063,7223.6875
3064,6572.1875
3065,21563.1875
3066,6414.5
3067,3752.1875
3068,18962.75
3069,6786.1875
3070,1173.6875
3071,12866.0
3072,3577.25
3073,163.6875
3074,26.1875
3075,6.0
3076,615.6875
3077,8591.1875
3078,45309.6875
3079,58888.25
3080,150.5
3081,2234.1875
3082,2793.25
3083,1492.6875
3084,7021.5
3085,3627.6875
3086,19408.6875
3087,1412.0
3088,1003.5
3089,73.25
3090,9272.75
3091,2515.1875
3092,2509.5
3093,6307.25
3094,21457.25
3095,1221.5
3096,1239.5
3097,170.75
3098,235.1875
3099,47.1875
3100,750.25
3101,7848.5
3102,53630.5
3103,73613.5
3104,826.1875
3105,778.25
3106,3216.6875
3107,3250.75
3108,891.5
3109,134.0
3110,15303.1875
3111,2713.25
3112,2825.25
3113,2751.6875
3114,14088.6875
3115,4883.25
3116,6223.1875
3117,16404.5
3118,568.25
3119,3705.0
3120,283.6875
3121,10.0
3122,126.5
3123,17.1875
3124,1063.6875
3125,9996.5
3126,52592.25
3127,32236.25
3128,1341.5
3129,2190.5
3130,2320.75
3131,13284.6875
3132,9272.0
3133,5733.1875
3134,3498.0
3135,3895.1875
3136,483.5
3137,417.5
3138,3932.75
3139,10335.25
3140,18091.25
3141,9051.1875
3142,6732.6875
3143,3138.5
3144,3189.1875
3145,423.5
3146,521.6875
3147,78.1875
3148,798.6875
3149,7572.1875
3150,46971.1875
3151,40516.5
3152,1449.1875
3153,543.5
